"10","XMM-Newton","2","PLANETS","Earth","17","Black Holes","31","X-ray telescopes","X-ray telescopes","33","Properties of exploding stars"
"10","XMM-Newton","2","PLANETS","Earth","17","Black Holes","31","X-ray telescopes","X-ray telescopes","34","Nature of exotic matter"
"10","XMM-Newton","2","PLANETS","Earth","17","Black Holes","31","X-ray telescopes","X-ray telescopes","35","Observations of GRB"
"10","XMM-Newton","2","PLANETS","Earth","48","Exotic Matter","31","X-ray telescopes","X-ray telescopes","30","Highest Possible effective area over a wide range of energies"
"10","XMM-Newton","2","PLANETS","Earth","48","Exotic Matter","31","X-ray telescopes","X-ray telescopes","31","To provide sufficient reflectivity at high energies"
"10","XMM-Newton","2","PLANETS","Earth","48","Exotic Matter","31","X-ray telescopes","X-ray telescopes","32","X-rays from accretion onto black holes"
"10","XMM-Newton","2","PLANETS","Earth","48","Exotic Matter","31","X-ray telescopes","X-ray telescopes","33","Properties of exploding stars"
"10","XMM-Newton","2","PLANETS","Earth","48","Exotic Matter","31","X-ray telescopes","X-ray telescopes","34","Nature of exotic matter"
"10","XMM-Newton","2","PLANETS","Earth","48","Exotic Matter","31","X-ray telescopes","X-ray telescopes","35","Observations of GRB"
"10","XMM-Newton","2","PLANETS","Earth","49","X-rays","31","X-ray telescopes","X-ray telescopes","30","Highest Possible effective area over a wide range of energies"
"10","XMM-Newton","2","PLANETS","Earth","49","X-rays","31","X-ray telescopes","X-ray telescopes","31","To provide sufficient reflectivity at high energies"
"10","XMM-Newton","2","PLANETS","Earth","49","X-rays","31","X-ray telescopes","X-ray telescopes","32","X-rays from accretion onto black holes"
"10","XMM-Newton","2","PLANETS","Earth","49","X-rays","31","X-ray telescopes","X-ray telescopes","33","Properties of exploding stars"
"10","XMM-Newton","2","PLANETS","Earth","49","X-rays","31","X-ray telescopes","X-ray telescopes","34","Nature of exotic matter"
"10","XMM-Newton","2","PLANETS","Earth","49","X-rays","31","X-ray telescopes","X-ray telescopes","35","Observations of GRB"
"10","XMM-Newton","2","PLANETS","Earth","50","Observations of GRB","31","X-ray telescopes","X-ray telescopes","30","Highest Possible effective area over a wide range of energies"
"10","XMM-Newton","2","PLANETS","Earth","50","Observations of GRB","31","X-ray telescopes","X-ray telescopes","31","To provide sufficient reflectivity at high energies"
"10","XMM-Newton","2","PLANETS","Earth","50","Observations of GRB","31","X-ray telescopes","X-ray telescopes","32","X-rays from accretion onto black holes"
"10","XMM-Newton","2","PLANETS","Earth","50","Observations of GRB","31","X-ray telescopes","X-ray telescopes","33","Properties of exploding stars"
"10","XMM-Newton","2","PLANETS","Earth","50","Observations of GRB","31","X-ray telescopes","X-ray telescopes","34","Nature of exotic matter"
"10","XMM-Newton","2","PLANETS","Earth","50","Observations of GRB","31","X-ray telescopes","X-ray telescopes","35","Observations of GRB"
"11","The Hubble Space Telescope","2","PLANETS","Earth","6","Galaxies","35","FGS","Fine guidance sensors","42","The Hubble Deep Fields"
"11","The Hubble Space Telescope","2","PLANETS","Earth","6","Galaxies","35","FGS","Fine guidance sensors","43","Proof that Quasars reside in galaxies"
"11","The Hubble Space Telescope","2","PLANETS","Earth","6","Galaxies","35","FGS","Fine guidance sensors","44","Measure the angular diameter of stars and other celestial objects"
"11","The Hubble Space Telescope","2","PLANETS","Earth","6","Galaxies","35","FGS","Fine guidance sensors","45","Refine the positions and absolute magnitude scale for stars"
"11","The Hubble Space Telescope","2","PLANETS","Earth","6","Galaxies","35","FGS","Fine guidance sensors","46","Determine the true distance scale for the Universe"
"11","The Hubble Space Telescope","2","PLANETS","Earth","6","Galaxies","35","FGS","Fine guidance sensors","47","Expansion of the Universe measured"
"11","The Hubble Space Telescope","2","PLANETS","Earth","6","Galaxies","35","FGS","Fine guidance sensors","48","Proof that gamma-ray burst are found in galaxies"
"11","The Hubble Space Telescope","2","PLANETS","Earth","9","Stellar Physics","35","FGS","Fine guidance sensors","42","The Hubble Deep Fields"
"11","The Hubble Space Telescope","2","PLANETS","Earth","9","Stellar Physics","35","FGS","Fine guidance sensors","43","Proof that Quasars reside in galaxies"
"11","The Hubble Space Telescope","2","PLANETS","Earth","9","Stellar Physics","35","FGS","Fine guidance sensors","44","Measure the angular diameter of stars and other celestial objects"
"11","The Hubble Space Telescope","2","PLANETS","Earth","9","Stellar Physics","35","FGS","Fine guidance sensors","45","Refine the positions and absolute magnitude scale for stars"
"11","The Hubble Space Telescope","2","PLANETS","Earth","9","Stellar Physics","35","FGS","Fine guidance sensors","46","Determine the true distance scale for the Universe"
"11","The Hubble Space Telescope","2","PLANETS","Earth","9","Stellar Physics","35","FGS","Fine guidance sensors","47","Expansion of the Universe measured"
"11","The Hubble Space Telescope","2","PLANETS","Earth","9","Stellar Physics","35","FGS","Fine guidance sensors","48","Proof that gamma-ray burst are found in galaxies"
"11","The Hubble Space Telescope","2","PLANETS","Earth","10","Large Scale Structures","35","FGS","Fine guidance sensors","42","The Hubble Deep Fields"
"11","The Hubble Space Telescope","2","PLANETS","Earth","10","Large Scale Structures","35","FGS","Fine guidance sensors","43","Proof that Quasars reside in galaxies"
"11","The Hubble Space Telescope","2","PLANETS","Earth","10","Large Scale Structures","35","FGS","Fine guidance sensors","44","Measure the angular diameter of stars and other celestial objects"
"11","The Hubble Space Telescope","2","PLANETS","Earth","10","Large Scale Structures","35","FGS","Fine guidance sensors","45","Refine the positions and absolute magnitude scale for stars"
"11","The Hubble Space Telescope","2","PLANETS","Earth","10","Large Scale Structures","35","FGS","Fine guidance sensors","46","Determine the true distance scale for the Universe"
"11","The Hubble Space Telescope","2","PLANETS","Earth","10","Large Scale Structures","35","FGS","Fine guidance sensors","47","Expansion of the Universe measured"
"11","The Hubble Space Telescope","2","PLANETS","Earth","10","Large Scale Structures","35","FGS","Fine guidance sensors","48","Proof that gamma-ray burst are found in galaxies"
"11","The Hubble Space Telescope","2","PLANETS","Earth","40","Gamma-ray emission","35","FGS","Fine guidance sensors","42","The Hubble Deep Fields"
"11","The Hubble Space Telescope","2","PLANETS","Earth","40","Gamma-ray emission","35","FGS","Fine guidance sensors","43","Proof that Quasars reside in galaxies"
"11","The Hubble Space Telescope","2","PLANETS","Earth","40","Gamma-ray emission","35","FGS","Fine guidance sensors","44","Measure the angular diameter of stars and other celestial objects"
"11","The Hubble Space Telescope","2","PLANETS","Earth","40","Gamma-ray emission","35","FGS","Fine guidance sensors","45","Refine the positions and absolute magnitude scale for stars"
"11","The Hubble Space Telescope","2","PLANETS","Earth","40","Gamma-ray emission","35","FGS","Fine guidance sensors","46","Determine the true distance scale for the Universe"
"11","The Hubble Space Telescope","2","PLANETS","Earth","40","Gamma-ray emission","35","FGS","Fine guidance sensors","47","Expansion of the Universe measured"
"11","The Hubble Space Telescope","2","PLANETS","Earth","40","Gamma-ray emission","35","FGS","Fine guidance sensors","48","Proof that gamma-ray burst are found in galaxies"
"11","The Hubble Space Telescope","2","PLANETS","Earth","46","Expansion of Universe","35","FGS","Fine guidance sensors","42","The Hubble Deep Fields"
"11","The Hubble Space Telescope","2","PLANETS","Earth","46","Expansion of Universe","35","FGS","Fine guidance sensors","43","Proof that Quasars reside in galaxies"
"11","The Hubble Space Telescope","2","PLANETS","Earth","46","Expansion of Universe","35","FGS","Fine guidance sensors","44","Measure the angular diameter of stars and other celestial objects"
"11","The Hubble Space Telescope","2","PLANETS","Earth","46","Expansion of Universe","35","FGS","Fine guidance sensors","45","Refine the positions and absolute magnitude scale for stars"
"11","The Hubble Space Telescope","2","PLANETS","Earth","46","Expansion of Universe","35","FGS","Fine guidance sensors","46","Determine the true distance scale for the Universe"
"11","The Hubble Space Telescope","2","PLANETS","Earth","46","Expansion of Universe","35","FGS","Fine guidance sensors","47","Expansion of the Universe measured"
"11","The Hubble Space Telescope","2","PLANETS","Earth","46","Expansion of Universe","35","FGS","Fine guidance sensors","48","Proof that gamma-ray burst are found in galaxies"
"11","The Hubble Space Telescope","2","PLANETS","Earth","51","Hubble Deep Fields","35","FGS","Fine guidance sensors","42","The Hubble Deep Fields"
"11","The Hubble Space Telescope","2","PLANETS","Earth","51","Hubble Deep Fields","35","FGS","Fine guidance sensors","43","Proof that Quasars reside in galaxies"
"11","The Hubble Space Telescope","2","PLANETS","Earth","51","Hubble Deep Fields","35","FGS","Fine guidance sensors","44","Measure the angular diameter of stars and other celestial objects"
"11","The Hubble Space Telescope","2","PLANETS","Earth","51","Hubble Deep Fields","35","FGS","Fine guidance sensors","45","Refine the positions and absolute magnitude scale for stars"
"11","The Hubble Space Telescope","2","PLANETS","Earth","51","Hubble Deep Fields","35","FGS","Fine guidance sensors","46","Determine the true distance scale for the Universe"
"11","The Hubble Space Telescope","2","PLANETS","Earth","51","Hubble Deep Fields","35","FGS","Fine guidance sensors","47","Expansion of the Universe measured"
"11","The Hubble Space Telescope","2","PLANETS","Earth","51","Hubble Deep Fields","35","FGS","Fine guidance sensors","48","Proof that gamma-ray burst are found in galaxies"
"11","The Hubble Space Telescope","2","PLANETS","Earth","52","Quasars","35","FGS","Fine guidance sensors","42","The Hubble Deep Fields"
"11","The Hubble Space Telescope","2","PLANETS","Earth","52","Quasars","35","FGS","Fine guidance sensors","43","Proof that Quasars reside in galaxies"
"11","The Hubble Space Telescope","2","PLANETS","Earth","52","Quasars","35","FGS","Fine guidance sensors","44","Measure the angular diameter of stars and other celestial objects"
"11","The Hubble Space Telescope","2","PLANETS","Earth","52","Quasars","35","FGS","Fine guidance sensors","45","Refine the positions and absolute magnitude scale for stars"
"11","The Hubble Space Telescope","2","PLANETS","Earth","52","Quasars","35","FGS","Fine guidance sensors","46","Determine the true distance scale for the Universe"
"11","The Hubble Space Telescope","2","PLANETS","Earth","52","Quasars","35","FGS","Fine guidance sensors","47","Expansion of the Universe measured"
"11","The Hubble Space Telescope","2","PLANETS","Earth","52","Quasars","35","FGS","Fine guidance sensors","48","Proof that gamma-ray burst are found in galaxies"
"11","The Hubble Space Telescope","2","PLANETS","Earth","53","Gamma-ray bursts","35","FGS","Fine guidance sensors","42","The Hubble Deep Fields"
"11","The Hubble Space Telescope","2","PLANETS","Earth","53","Gamma-ray bursts","35","FGS","Fine guidance sensors","43","Proof that Quasars reside in galaxies"
"11","The Hubble Space Telescope","2","PLANETS","Earth","53","Gamma-ray bursts","35","FGS","Fine guidance sensors","44","Measure the angular diameter of stars and other celestial objects"
"11","The Hubble Space Telescope","2","PLANETS","Earth","53","Gamma-ray bursts","35","FGS","Fine guidance sensors","45","Refine the positions and absolute magnitude scale for stars"
"11","The Hubble Space Telescope","2","PLANETS","Earth","53","Gamma-ray bursts","35","FGS","Fine guidance sensors","46","Determine the true distance scale for the Universe"
"11","The Hubble Space Telescope","2","PLANETS","Earth","53","Gamma-ray bursts","35","FGS","Fine guidance sensors","47","Expansion of the Universe measured"
"11","The Hubble Space Telescope","2","PLANETS","Earth","53","Gamma-ray bursts","35","FGS","Fine guidance sensors","48","Proof that gamma-ray burst are found in galaxies"
"12","HERSCHEL","2","PLANETS","Earth","3","Key Area 3 (Airless bodies in the solar system: Moon, Mercury, Galilean satellites)","41","PACS","Photodetector Array Camera and Spectrometer","53","Detection and Investigation of galaxies in the distant Universe."
"12","HERSCHEL","2","PLANETS","Earth","3","Key Area 3 (Airless bodies in the solar system: Moon, Mercury, Galilean satellites)","41","PACS","Photodetector Array Camera and Spectrometer","54","Study of star formation and the interstellar medium in our own and nearby galaxies."
"12","HERSCHEL","2","PLANETS","Earth","4","Atmospheric Physics","41","PACS","Photodetector Array Camera and Spectrometer","53","Detection and Investigation of galaxies in the distant Universe."
"12","HERSCHEL","2","PLANETS","Earth","4","Atmospheric Physics","41","PACS","Photodetector Array Camera and Spectrometer","54","Study of star formation and the interstellar medium in our own and nearby galaxies."
"12","HERSCHEL","2","PLANETS","Earth","6","Galaxies","41","PACS","Photodetector Array Camera and Spectrometer","53","Detection and Investigation of galaxies in the distant Universe."
"12","HERSCHEL","2","PLANETS","Earth","6","Galaxies","41","PACS","Photodetector Array Camera and Spectrometer","54","Study of star formation and the interstellar medium in our own and nearby galaxies."
"12","HERSCHEL","2","PLANETS","Earth","7","Interstellar Medium","41","PACS","Photodetector Array Camera and Spectrometer","53","Detection and Investigation of galaxies in the distant Universe."
"12","HERSCHEL","2","PLANETS","Earth","7","Interstellar Medium","41","PACS","Photodetector Array Camera and Spectrometer","54","Study of star formation and the interstellar medium in our own and nearby galaxies."
"12","HERSCHEL","2","PLANETS","Earth","9","Stellar Physics","41","PACS","Photodetector Array Camera and Spectrometer","53","Detection and Investigation of galaxies in the distant Universe."
"12","HERSCHEL","2","PLANETS","Earth","9","Stellar Physics","41","PACS","Photodetector Array Camera and Spectrometer","54","Study of star formation and the interstellar medium in our own and nearby galaxies."
"12","HERSCHEL","2","PLANETS","Earth","13","Cosmology","41","PACS","Photodetector Array Camera and Spectrometer","53","Detection and Investigation of galaxies in the distant Universe."
"12","HERSCHEL","2","PLANETS","Earth","13","Cosmology","41","PACS","Photodetector Array Camera and Spectrometer","54","Study of star formation and the interstellar medium in our own and nearby galaxies."
"12","HERSCHEL","2","PLANETS","Earth","46","Expansion of Universe","41","PACS","Photodetector Array Camera and Spectrometer","53","Detection and Investigation of galaxies in the distant Universe."
"12","HERSCHEL","2","PLANETS","Earth","46","Expansion of Universe","41","PACS","Photodetector Array Camera and Spectrometer","54","Study of star formation and the interstellar medium in our own and nearby galaxies."
"12","HERSCHEL","2","PLANETS","Earth","47","Beginning of Universe","41","PACS","Photodetector Array Camera and Spectrometer","53","Detection and Investigation of galaxies in the distant Universe."
"12","HERSCHEL","2","PLANETS","Earth","47","Beginning of Universe","41","PACS","Photodetector Array Camera and Spectrometer","54","Study of star formation and the interstellar medium in our own and nearby galaxies."
"12","HERSCHEL","2","PLANETS","Earth","54","Creation of Stars","41","PACS","Photodetector Array Camera and Spectrometer","53","Detection and Investigation of galaxies in the distant Universe."
"12","HERSCHEL","2","PLANETS","Earth","54","Creation of Stars","41","PACS","Photodetector Array Camera and Spectrometer","54","Study of star formation and the interstellar medium in our own and nearby galaxies."
"12","HERSCHEL","2","PLANETS","Earth","55","Comets","41","PACS","Photodetector Array Camera and Spectrometer","53","Detection and Investigation of galaxies in the distant Universe."
"12","HERSCHEL","2","PLANETS","Earth","55","Comets","41","PACS","Photodetector Array Camera and Spectrometer","54","Study of star formation and the interstellar medium in our own and nearby galaxies."
"12","HERSCHEL","2","PLANETS","Earth","56","Planets","41","PACS","Photodetector Array Camera and Spectrometer","53","Detection and Investigation of galaxies in the distant Universe."
"12","HERSCHEL","2","PLANETS","Earth","56","Planets","41","PACS","Photodetector Array Camera and Spectrometer","54","Study of star formation and the interstellar medium in our own and nearby galaxies."
"12","HERSCHEL","2","PLANETS","Earth","57","Satellites","41","PACS","Photodetector Array Camera and Spectrometer","53","Detection and Investigation of galaxies in the distant Universe."
"12","HERSCHEL","2","PLANETS","Earth","57","Satellites","41","PACS","Photodetector Array Camera and Spectrometer","54","Study of star formation and the interstellar medium in our own and nearby galaxies."
"12","HERSCHEL","45","SUN","SUN","3","Key Area 3 (Airless bodies in the solar system: Moon, Mercury, Galilean satellites)","41","PACS","Photodetector Array Camera and Spectrometer","53","Detection and Investigation of galaxies in the distant Universe."
"12","HERSCHEL","45","SUN","SUN","3","Key Area 3 (Airless bodies in the solar system: Moon, Mercury, Galilean satellites)","41","PACS","Photodetector Array Camera and Spectrometer","54","Study of star formation and the interstellar medium in our own and nearby galaxies."
"12","HERSCHEL","45","SUN","SUN","4","Atmospheric Physics","41","PACS","Photodetector Array Camera and Spectrometer","53","Detection and Investigation of galaxies in the distant Universe."
"12","HERSCHEL","45","SUN","SUN","4","Atmospheric Physics","41","PACS","Photodetector Array Camera and Spectrometer","54","Study of star formation and the interstellar medium in our own and nearby galaxies."
"12","HERSCHEL","45","SUN","SUN","6","Galaxies","41","PACS","Photodetector Array Camera and Spectrometer","53","Detection and Investigation of galaxies in the distant Universe."
"12","HERSCHEL","45","SUN","SUN","6","Galaxies","41","PACS","Photodetector Array Camera and Spectrometer","54","Study of star formation and the interstellar medium in our own and nearby galaxies."
"12","HERSCHEL","45","SUN","SUN","7","Interstellar Medium","41","PACS","Photodetector Array Camera and Spectrometer","53","Detection and Investigation of galaxies in the distant Universe."
"12","HERSCHEL","45","SUN","SUN","7","Interstellar Medium","41","PACS","Photodetector Array Camera and Spectrometer","54","Study of star formation and the interstellar medium in our own and nearby galaxies."
"12","HERSCHEL","45","SUN","SUN","9","Stellar Physics","41","PACS","Photodetector Array Camera and Spectrometer","53","Detection and Investigation of galaxies in the distant Universe."
"12","HERSCHEL","45","SUN","SUN","9","Stellar Physics","41","PACS","Photodetector Array Camera and Spectrometer","54","Study of star formation and the interstellar medium in our own and nearby galaxies."
"12","HERSCHEL","45","SUN","SUN","13","Cosmology","41","PACS","Photodetector Array Camera and Spectrometer","53","Detection and Investigation of galaxies in the distant Universe."
"12","HERSCHEL","45","SUN","SUN","13","Cosmology","41","PACS","Photodetector Array Camera and Spectrometer","54","Study of star formation and the interstellar medium in our own and nearby galaxies."
"12","HERSCHEL","45","SUN","SUN","46","Expansion of Universe","41","PACS","Photodetector Array Camera and Spectrometer","53","Detection and Investigation of galaxies in the distant Universe."
"12","HERSCHEL","45","SUN","SUN","46","Expansion of Universe","41","PACS","Photodetector Array Camera and Spectrometer","54","Study of star formation and the interstellar medium in our own and nearby galaxies."
"12","HERSCHEL","45","SUN","SUN","47","Beginning of Universe","41","PACS","Photodetector Array Camera and Spectrometer","53","Detection and Investigation of galaxies in the distant Universe."
"12","HERSCHEL","45","SUN","SUN","47","Beginning of Universe","41","PACS","Photodetector Array Camera and Spectrometer","54","Study of star formation and the interstellar medium in our own and nearby galaxies."
"12","HERSCHEL","45","SUN","SUN","54","Creation of Stars","41","PACS","Photodetector Array Camera and Spectrometer","53","Detection and Investigation of galaxies in the distant Universe."
"12","HERSCHEL","45","SUN","SUN","54","Creation of Stars","41","PACS","Photodetector Array Camera and Spectrometer","54","Study of star formation and the interstellar medium in our own and nearby galaxies."
"12","HERSCHEL","45","SUN","SUN","55","Comets","41","PACS","Photodetector Array Camera and Spectrometer","53","Detection and Investigation of galaxies in the distant Universe."
"12","HERSCHEL","45","SUN","SUN","55","Comets","41","PACS","Photodetector Array Camera and Spectrometer","54","Study of star formation and the interstellar medium in our own and nearby galaxies."
"12","HERSCHEL","45","SUN","SUN","56","Planets","41","PACS","Photodetector Array Camera and Spectrometer","53","Detection and Investigation of galaxies in the distant Universe."
"12","HERSCHEL","45","SUN","SUN","56","Planets","41","PACS","Photodetector Array Camera and Spectrometer","54","Study of star formation and the interstellar medium in our own and nearby galaxies."
"12","HERSCHEL","45","SUN","SUN","57","Satellites","41","PACS","Photodetector Array Camera and Spectrometer","53","Detection and Investigation of galaxies in the distant Universe."
"12","HERSCHEL","45","SUN","SUN","57","Satellites","41","PACS","Photodetector Array Camera and Spectrometer","54","Study of star formation and the interstellar medium in our own and nearby galaxies."
"13","Suzaku","2","PLANETS","Earth","5","Supernovae / Novae","43","XRT","X-ray telescope","55","Detecting Signals ranging from soft X-rays up to Gamma-rays"
"13","Suzaku","2","PLANETS","Earth","5","Supernovae / Novae","43","XRT","X-ray telescope","56","Investigating high energy astronomical phenomena, such as Black holes and Supernovae"
"13","Suzaku","2","PLANETS","Earth","6","Galaxies","43","XRT","X-ray telescope","55","Detecting Signals ranging from soft X-rays up to Gamma-rays"
"13","Suzaku","2","PLANETS","Earth","6","Galaxies","43","XRT","X-ray telescope","56","Investigating high energy astronomical phenomena, such as Black holes and Supernovae"
"13","Suzaku","2","PLANETS","Earth","17","Black Holes","43","XRT","X-ray telescope","55","Detecting Signals ranging from soft X-rays up to Gamma-rays"
"13","Suzaku","2","PLANETS","Earth","17","Black Holes","43","XRT","X-ray telescope","56","Investigating high energy astronomical phenomena, such as Black holes and Supernovae"
"13","Suzaku","2","PLANETS","Earth","20","Neutron Stars / Pulsars etc.","43","XRT","X-ray telescope","55","Detecting Signals ranging from soft X-rays up to Gamma-rays"
"13","Suzaku","2","PLANETS","Earth","20","Neutron Stars / Pulsars etc.","43","XRT","X-ray telescope","56","Investigating high energy astronomical phenomena, such as Black holes and Supernovae"
"13","Suzaku","2","PLANETS","Earth","58","Creation of Chemical Elements","43","XRT","X-ray telescope","55","Detecting Signals ranging from soft X-rays up to Gamma-rays"
"13","Suzaku","2","PLANETS","Earth","58","Creation of Chemical Elements","43","XRT","X-ray telescope","56","Investigating high energy astronomical phenomena, such as Black holes and Supernovae"
"13","Suzaku","2","PLANETS","Earth","59","X-ray emitting temperatures","43","XRT","X-ray telescope","55","Detecting Signals ranging from soft X-rays up to Gamma-rays"
"13","Suzaku","2","PLANETS","Earth","59","X-ray emitting temperatures","43","XRT","X-ray telescope","56","Investigating high energy astronomical phenomena, such as Black holes and Supernovae"
"13","Suzaku","2","PLANETS","Earth","5","Supernovae / Novae","44","XRS","X-ray spectrometer","57","Detecting Signals ranging from soft X-rays up to Gamma-rays."
"13","Suzaku","2","PLANETS","Earth","5","Supernovae / Novae","44","XRS","X-ray spectrometer","58","Investigating high energy astronomical phenomena, such as Black holes and Supernovae."
"13","Suzaku","2","PLANETS","Earth","6","Galaxies","44","XRS","X-ray spectrometer","57","Detecting Signals ranging from soft X-rays up to Gamma-rays."
"13","Suzaku","2","PLANETS","Earth","6","Galaxies","44","XRS","X-ray spectrometer","58","Investigating high energy astronomical phenomena, such as Black holes and Supernovae."
"13","Suzaku","2","PLANETS","Earth","17","Black Holes","44","XRS","X-ray spectrometer","57","Detecting Signals ranging from soft X-rays up to Gamma-rays."
"13","Suzaku","2","PLANETS","Earth","17","Black Holes","44","XRS","X-ray spectrometer","58","Investigating high energy astronomical phenomena, such as Black holes and Supernovae."
"13","Suzaku","2","PLANETS","Earth","20","Neutron Stars / Pulsars etc.","44","XRS","X-ray spectrometer","57","Detecting Signals ranging from soft X-rays up to Gamma-rays."
"13","Suzaku","2","PLANETS","Earth","20","Neutron Stars / Pulsars etc.","44","XRS","X-ray spectrometer","58","Investigating high energy astronomical phenomena, such as Black holes and Supernovae."
"13","Suzaku","2","PLANETS","Earth","58","Creation of Chemical Elements","44","XRS","X-ray spectrometer","57","Detecting Signals ranging from soft X-rays up to Gamma-rays."
"13","Suzaku","2","PLANETS","Earth","58","Creation of Chemical Elements","44","XRS","X-ray spectrometer","58","Investigating high energy astronomical phenomena, such as Black holes and Supernovae."
"13","Suzaku","2","PLANETS","Earth","59","X-ray emitting temperatures","44","XRS","X-ray spectrometer","57","Detecting Signals ranging from soft X-rays up to Gamma-rays."
"13","Suzaku","2","PLANETS","Earth","59","X-ray emitting temperatures","44","XRS","X-ray spectrometer","58","Investigating high energy astronomical phenomena, such as Black holes and Supernovae."
"13","Suzaku","50","PLANETS","PLANETS","5","Supernovae / Novae","43","XRT","X-ray telescope","55","Detecting Signals ranging from soft X-rays up to Gamma-rays"
"13","Suzaku","50","PLANETS","PLANETS","5","Supernovae / Novae","43","XRT","X-ray telescope","56","Investigating high energy astronomical phenomena, such as Black holes and Supernovae"
"13","Suzaku","50","PLANETS","PLANETS","6","Galaxies","43","XRT","X-ray telescope","55","Detecting Signals ranging from soft X-rays up to Gamma-rays"
"13","Suzaku","50","PLANETS","PLANETS","6","Galaxies","43","XRT","X-ray telescope","56","Investigating high energy astronomical phenomena, such as Black holes and Supernovae"
"13","Suzaku","50","PLANETS","PLANETS","17","Black Holes","43","XRT","X-ray telescope","55","Detecting Signals ranging from soft X-rays up to Gamma-rays"
"13","Suzaku","50","PLANETS","PLANETS","17","Black Holes","43","XRT","X-ray telescope","56","Investigating high energy astronomical phenomena, such as Black holes and Supernovae"
"13","Suzaku","50","PLANETS","PLANETS","20","Neutron Stars / Pulsars etc.","43","XRT","X-ray telescope","55","Detecting Signals ranging from soft X-rays up to Gamma-rays"
"13","Suzaku","50","PLANETS","PLANETS","20","Neutron Stars / Pulsars etc.","43","XRT","X-ray telescope","56","Investigating high energy astronomical phenomena, such as Black holes and Supernovae"
"13","Suzaku","50","PLANETS","PLANETS","58","Creation of Chemical Elements","43","XRT","X-ray telescope","55","Detecting Signals ranging from soft X-rays up to Gamma-rays"
"13","Suzaku","50","PLANETS","PLANETS","58","Creation of Chemical Elements","43","XRT","X-ray telescope","56","Investigating high energy astronomical phenomena, such as Black holes and Supernovae"
"13","Suzaku","50","PLANETS","PLANETS","59","X-ray emitting temperatures","43","XRT","X-ray telescope","55","Detecting Signals ranging from soft X-rays up to Gamma-rays"
"13","Suzaku","50","PLANETS","PLANETS","59","X-ray emitting temperatures","43","XRT","X-ray telescope","56","Investigating high energy astronomical phenomena, such as Black holes and Supernovae"
"13","Suzaku","50","PLANETS","PLANETS","5","Supernovae / Novae","44","XRS","X-ray spectrometer","57","Detecting Signals ranging from soft X-rays up to Gamma-rays."
"13","Suzaku","50","PLANETS","PLANETS","5","Supernovae / Novae","44","XRS","X-ray spectrometer","58","Investigating high energy astronomical phenomena, such as Black holes and Supernovae."
"13","Suzaku","50","PLANETS","PLANETS","6","Galaxies","44","XRS","X-ray spectrometer","57","Detecting Signals ranging from soft X-rays up to Gamma-rays."
"13","Suzaku","50","PLANETS","PLANETS","6","Galaxies","44","XRS","X-ray spectrometer","58","Investigating high energy astronomical phenomena, such as Black holes and Supernovae."
"13","Suzaku","50","PLANETS","PLANETS","17","Black Holes","44","XRS","X-ray spectrometer","57","Detecting Signals ranging from soft X-rays up to Gamma-rays."
"13","Suzaku","50","PLANETS","PLANETS","17","Black Holes","44","XRS","X-ray spectrometer","58","Investigating high energy astronomical phenomena, such as Black holes and Supernovae."
"13","Suzaku","50","PLANETS","PLANETS","20","Neutron Stars / Pulsars etc.","44","XRS","X-ray spectrometer","57","Detecting Signals ranging from soft X-rays up to Gamma-rays."
"13","Suzaku","50","PLANETS","PLANETS","20","Neutron Stars / Pulsars etc.","44","XRS","X-ray spectrometer","58","Investigating high energy astronomical phenomena, such as Black holes and Supernovae."
"13","Suzaku","50","PLANETS","PLANETS","58","Creation of Chemical Elements","44","XRS","X-ray spectrometer","57","Detecting Signals ranging from soft X-rays up to Gamma-rays."
"13","Suzaku","50","PLANETS","PLANETS","58","Creation of Chemical Elements","44","XRS","X-ray spectrometer","58","Investigating high energy astronomical phenomena, such as Black holes and Supernovae."
"13","Suzaku","50","PLANETS","PLANETS","59","X-ray emitting temperatures","44","XRS","X-ray spectrometer","57","Detecting Signals ranging from soft X-rays up to Gamma-rays."
"13","Suzaku","50","PLANETS","PLANETS","59","X-ray emitting temperatures","44","XRS","X-ray spectrometer","58","Investigating high energy astronomical phenomena, such as Black holes and Supernovae."
"14","Chandrayaan-1","2","PLANETS","Earth","3","Key Area 3 (Airless bodies in the solar system: Moon, Mercury, Galilean satellites)","47","C1XS","Chandrayaan-1 X-ray Spectrometer","2","Satellites"
"14","Chandrayaan-1","2","PLANETS","Earth","3","Key Area 3 (Airless bodies in the solar system: Moon, Mercury, Galilean satellites)","47","C1XS","Chandrayaan-1 X-ray Spectrometer","59","To analyse geological, mineralogical and topographical aspects of the lunar surface in unprecedented detail."
"14","Chandrayaan-1","2","PLANETS","Earth","3","Key Area 3 (Airless bodies in the solar system: Moon, Mercury, Galilean satellites)","47","C1XS","Chandrayaan-1 X-ray Spectrometer","60","Study the vertical distribution of crustal material."
"14","Chandrayaan-1","2","PLANETS","Earth","3","Key Area 3 (Airless bodies in the solar system: Moon, Mercury, Galilean satellites)","47","C1XS","Chandrayaan-1 X-ray Spectrometer","61","Investigate the processes that led to the formation of craters, maria and basins on the Moon."
